# curie_map:
#   finos: https://air-governance-framework.finos.org/
#   nist_sp_800_53r5: https://w3id.org/lmodel/nist_sp_800_53/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://www.apache.org/licenses/LICENSE-2.0.html
# mapping_date: '2026-06-04'
# mapping_set_description: FINOS AI Governance Framework mitigations (mi-N) and risks (ri-N) to NIST SP 800-53 Revision 5 security and privacy controls. Each row records that the FINOS catalogue entry cites the NIST control in its `nist-sp-800-53r5_references:` front-matter; relationship is `skos:relatedMatch` because FINOS mitigations are scoped to AI governance and NIST controls are general-purpose, so the alignment is associative rather than equivalent.
# mapping_set_id: https://github.com/finos/ai-governance-framework/tree/main/linkml/src/ai_governance_framework/mappings/finos_to_nist_sp_800_53r5.sssom.tsv
# mapping_set_version: 0.1.0
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	mapping_date	comment
finos:AIR-DET-013	Providing Citations and Source Traceability for AI-Generated Information	skos:relatedMatch	nist_sp_800_53r5:SI-7	Software, Firmware, and Information Integrity	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-013	Providing Citations and Source Traceability for AI-Generated Information	skos:relatedMatch	nist_sp_800_53r5:AT-2	Literacy Training and Awareness	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:SC-28	Protection of Information at Rest	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:SC-12	Cryptographic Key Establishment and Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:SC-13	Cryptographic Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:CP-9	System Backup	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:AC-19	Access Control for Mobile Devices	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:SA-9	External System Services	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-014	Encryption of AI Data at Rest	skos:relatedMatch	nist_sp_800_53r5:CM-3	Configuration Change Control	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:CA-2	Control Assessments	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:AU-6	Audit Record Review, Analysis, and Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:RA-10	Threat Hunting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:SA-11	Developer Testing and Evaluation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:SI-7	Software, Firmware, and Information Integrity	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-015	Using Large Language Models for Automated Evaluation (LLM-as-a-Judge)	skos:relatedMatch	nist_sp_800_53r5:SI-15	Information Output Filtering	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AC-3	Access Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AC-4	Information Flow Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AC-6	Least Privilege	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AC-16	Security and Privacy Attributes	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AC-21	Information Sharing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AU-2	Event Logging	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:AU-6	Audit Record Review, Analysis, and Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:CA-8	Penetration Testing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-016	Preserving Source Data Access Controls in AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-7	Software, Firmware, and Information Integrity	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:AC-4	Information Flow Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:SC-5	Denial-of-service Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:SC-7	Boundary Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:SI-3	Malicious Code Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:SI-10	Information Input Validation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-017	AI Firewall Implementation and Management	skos:relatedMatch	nist_sp_800_53r5:SI-15	Information Output Filtering	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-018	Agent Authority Least Privilege Framework	skos:relatedMatch	nist_sp_800_53r5:AC-6	Least Privilege	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-018	Agent Authority Least Privilege Framework	skos:relatedMatch	nist_sp_800_53r5:AC-2	Account Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-018	Agent Authority Least Privilege Framework	skos:relatedMatch	nist_sp_800_53r5:AC-3	Access Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-018	Agent Authority Least Privilege Framework	skos:relatedMatch	nist_sp_800_53r5:AC-5	Separation of Duties	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-019	Tool Chain Validation and Sanitization	skos:relatedMatch	nist_sp_800_53r5:SI-10	Information Input Validation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-019	Tool Chain Validation and Sanitization	skos:relatedMatch	nist_sp_800_53r5:SI-15	Information Output Filtering	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-019	Tool Chain Validation and Sanitization	skos:relatedMatch	nist_sp_800_53r5:SC-4	Information in Shared System Resources	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-020	MCP Server Security Governance	skos:relatedMatch	nist_sp_800_53r5:SA-9	External System Services	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-020	MCP Server Security Governance	skos:relatedMatch	nist_sp_800_53r5:SC-8	Transmission Confidentiality and Integrity	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-020	MCP Server Security Governance	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-020	MCP Server Security Governance	skos:relatedMatch	nist_sp_800_53r5:SA-12	Supply Chain Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-021	Agent Decision Audit and Explainability	skos:relatedMatch	nist_sp_800_53r5:AU-2	Event Logging	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-021	Agent Decision Audit and Explainability	skos:relatedMatch	nist_sp_800_53r5:AU-3	Content of Audit Records	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-021	Agent Decision Audit and Explainability	skos:relatedMatch	nist_sp_800_53r5:AU-6	Audit Record Review, Analysis, and Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-021	Agent Decision Audit and Explainability	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-022	Multi-Agent Isolation and Segmentation	skos:relatedMatch	nist_sp_800_53r5:SC-7	Boundary Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-022	Multi-Agent Isolation and Segmentation	skos:relatedMatch	nist_sp_800_53r5:SC-32	System Partitioning	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-022	Multi-Agent Isolation and Segmentation	skos:relatedMatch	nist_sp_800_53r5:AC-4	Information Flow Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-022	Multi-Agent Isolation and Segmentation	skos:relatedMatch	nist_sp_800_53r5:SC-3	Security Function Isolation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-023	Agentic System Credential Protection Framework	skos:relatedMatch	nist_sp_800_53r5:IA-5	Authenticator Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-023	Agentic System Credential Protection Framework	skos:relatedMatch	nist_sp_800_53r5:SC-28	Protection of Information at Rest	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-023	Agentic System Credential Protection Framework	skos:relatedMatch	nist_sp_800_53r5:AC-3	Access Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-023	Agentic System Credential Protection Framework	skos:relatedMatch	nist_sp_800_53r5:AU-6	Audit Record Review, Analysis, and Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
